subscription_id,customer_id,user_id,plan_id,plan_amount,plan_currency,plan_interval,status,created,current_period_start,current_period_end,cancel_at_period_end,canceled_at,trial_start,trial_end,metadata
sub_3d6d8326931010,cus_2eeec60a10934a,2731,price_d7ce1620425dea,29900,Eur,year,active,2025-01-26 09:26:18.717645,2025-01-26 09:48:18.717645,2025-02-25 09:48:18.717645,False,,2025-01-18 09:48:18.717645,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_090204ac6f4942,cus_0c711fa7a01c85,2733,price_baf8fc97694e33,29900,Eur,month,active,2025-01-13 05:40:33.416099,2025-01-13 05:46:33.416099,2025-02-12 05:46:33.416099,False,,,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_8b5d733a50dd00,cus_3f7332371ffa3c,2735,price_e8c99e7549f6b8,2900,Eur,month,unpaid,2025-01-07 01:34:16.832805,2025-01-07 01:59:16.832805,2025-02-06 01:59:16.832805,False,,,2025-01-07 01:59:16.832805,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_511aaa52c6bbf6,cus_be7bee723bdd4f,2739,price_e8989f63dc6e73,29900,usd,year,active,2025-02-09 14:28:19.233945,2025-02-09 14:38:19.233945,2025-03-11 14:38:19.233945,False,,2025-01-28 14:38:19.233945,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_023f7f1efada26,cus_b7fdef1c8495bd,2740,price_306b80fb6ce674,19900,Eur,year,active,2025-01-29 12:33:00.295614,2025-01-29 12:36:00.295614,2025-02-28 12:36:00.295614,False,,,,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_a6633b9dddfb91,cus_b7f3f5df1ee57e,2742,price_4570ec74a666aa,29900,Eur,month,active,2025-02-01 04:09:05.690170,2025-02-01 04:38:05.690170,2025-03-03 04:38:05.690170,False,,,2025-02-01 04:38:05.690170,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_44d58709422e70,cus_146333bdcd93df,2752,price_d53cd66725d6ab,19900,gbp,year,active,2025-01-21 20:00:13.704710,2025-01-21 20:04:13.704710,2025-02-20 20:04:13.704710,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_c0b1c4cc82d16c,cus_95678db4a88515,2757,price_5ed97a260eb72c,19900,GBP,month,active,2025-01-25 21:00:52.697631,2025-01-25 21:20:52.697631,2025-02-24 21:20:52.697631,False,,,,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_da47aab97575b5,cus_b8d32aa6413697,2764,price_c9179d40f5e284,19900,eur,year,active,2025-01-18 22:31:25.360381,2025-01-18 22:49:25.360381,2025-02-17 22:49:25.360381,False,,2025-01-10 22:49:25.360381,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_a1ac1a90bce2c3,cus_5eb350bb9d3de6,2768,price_1b378fb1cdd902,19900,USD,year,active,2025-01-16 06:33:30.382359,2025-01-16 06:44:30.382359,2025-02-15 06:44:30.382359,False,,2025-01-06 06:44:30.382359,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_76f620c22a1bcb,cus_4b7c0256b8f71b,2771,price_730541dd5d075d,29900,Eur,month,active,2025-01-17 19:28:14.840470,2025-01-17 19:58:14.840470,2025-02-16 19:58:14.840470,False,,,2025-01-17 19:58:14.840470,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_009f50beef5949,cus_d44518afbefb26,2782,price_6d292e739aed1d,19900,eur,year,active,2025-01-20 22:32:21.076119,2025-01-20 22:34:21.076119,2025-02-19 22:34:21.076119,False,,,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_d55518417bac17,cus_22fca1d0370b14,2783,price_3525e5973f55a4,29900,gbp,month,active,2025-01-24 19:56:17.782167,2025-01-24 19:57:17.782167,2025-02-23 19:57:17.782167,False,,,2025-01-24 19:57:17.782167,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_ae5299bf22229e,cus_5c69f867e53f85,2794,price_5e46cc852c9c83,9900,USD,month,active,2025-01-21 05:07:27.935676,2025-01-21 05:22:27.935676,2025-02-20 05:22:27.935676,False,,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_caaac5aed3a3fe,cus_44f93930a555e1,2795,price_1a345fd35b3673,2900,gbp,month,active,2025-03-07 06:56:33.958083,2025-03-07 07:06:33.958083,2025-04-06 07:06:33.958083,False,,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_a8b83e4daffa1e,cus_10e4468a39dc05,2797,price_f6261b1d056bf7,19900,eur,year,active,2025-02-06 18:11:51.491971,2025-02-06 18:41:51.491971,2025-03-08 18:41:51.491971,False,,2025-01-23 18:41:51.491971,2025-02-06 18:41:51.491971,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_acf2ff4ff783f0,cus_8b989c3166ade5,2808,price_57dbe4d46f5ad3,9900,Eur,month,active,2025-03-10 06:12:53.722072,2025-03-10 06:39:53.722072,2025-04-09 06:39:53.722072,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_fcf957fcb8700e,cus_68650c7956116e,2825,price_09d925f81e0b59,19900,usd,month,past_due,2025-01-13 14:25:33.088657,2025-01-13 14:30:33.088657,2025-02-12 14:30:33.088657,False,,,2025-01-13 14:30:33.088657,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_3cab9cc82003ff,cus_6335859e4cd1e2,2826,price_c77b94b38dfd45,4900,eur,month,active,2025-01-11 07:30:20.884907,2025-01-11 07:52:20.884907,2025-02-10 07:52:20.884907,False,,,,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_1c6385680eae62,cus_ab5a85743fc130,2833,price_e705a928f0f62e,4900,USD,month,past_due,2025-01-15 15:17:14.866727,2025-01-15 15:26:14.866727,2025-02-14 15:26:14.866727,False,,,,"{""source"": ""linkedin"", ""archetype"": ""support_heavy""}"
sub_e4b014461c1854,cus_83733aa54411c1,2842,price_a9c84c65e356c8,29900,gbp,month,active,2025-01-14 15:24:05.903242,2025-01-14 15:25:05.903242,2025-02-13 15:25:05.903242,False,,2024-12-31 15:25:05.903242,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_6a2ccf172ab739,cus_829d38742de4d9,2843,price_3a1f3273f5d697,9900,Eur,month,active,2025-01-19 05:39:04.977948,2025-01-19 05:59:04.977948,2025-02-18 05:59:04.977948,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_15d1448837b267,cus_dab3a92a847810,2854,price_7e9ce7c4d2b336,4900,eur,month,canceled,2025-01-16 12:16:33.901691,2025-01-16 12:29:33.901691,2025-02-15 12:29:33.901691,True,2025-02-06 17:46:15.552306,,,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_3c9659535e28b0,cus_bb2a0d26218dc8,2855,price_c51ff3b8145c64,9900,Eur,year,active,2025-02-09 21:46:06.046164,2025-02-09 22:03:06.046164,2025-03-11 22:03:06.046164,False,,,2025-02-09 22:03:06.046164,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_d395d2882f71ad,cus_707b906cad1576,2859,price_534926d819dfb0,9900,GBP,year,active,2025-01-15 10:00:30.861699,2025-01-15 10:05:30.861699,2025-02-14 10:05:30.861699,False,,2025-01-03 10:05:30.861699,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_34d176b0cebd26,cus_e9fde67b83f764,2871,price_fec726a8e849a3,29900,usd,year,active,2025-01-07 06:51:22.262269,2025-01-07 06:59:22.262269,2025-02-06 06:59:22.262269,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_3ba796f60b570e,cus_acffbbc4be9d10,2878,price_dd8e7c9193be5e,19900,GBP,year,active,2025-01-29 13:25:25.517324,2025-01-29 13:55:25.517324,2025-02-28 13:55:25.517324,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_9bb743a05b8cef,cus_62e5ef8106d99c,2884,price_315c95da634081,29900,eur,month,active,2025-01-12 19:05:59.489346,2025-01-12 19:19:59.489346,2025-02-11 19:19:59.489346,False,,2025-01-05 19:19:59.489346,,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_6346520191e317,cus_3325b8be049450,2885,price_9a74602cd18d1a,29900,GBP,month,past_due,2025-01-19 14:53:29.147422,2025-01-19 15:21:29.147422,2025-02-18 15:21:29.147422,False,,2025-01-09 15:21:29.147422,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_6114c54aa1de2e,cus_e22acdbacbcdb0,2887,price_7ccb2ce097ff11,19900,gbp,month,active,2025-03-15 02:34:56.504617,2025-03-15 03:00:56.504617,2025-04-14 03:00:56.504617,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_b50a19f472eee0,cus_9075542810538f,2892,price_61d314159e41d8,9900,USD,month,active,2025-02-05 07:16:32.086325,2025-02-05 07:33:32.086325,2025-03-07 07:33:32.086325,False,,2025-01-27 07:33:32.086325,2025-02-05 07:33:32.086325,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_af121541c49c0c,cus_32ec1b8652df22,2895,price_d32e42880cab5b,19900,eur,month,active,2025-01-30 08:31:59.529251,2025-01-30 08:35:59.529251,2025-03-01 08:35:59.529251,False,,,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_3e7eaa0821bd1c,cus_1f8cf41c7fdba5,2897,price_3bb05c39e264d4,2900,GBP,month,active,2025-03-03 18:50:55.032235,2025-03-03 18:54:55.032235,2025-04-02 18:54:55.032235,False,,,,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_614bba0487c796,cus_3bb0f970bcc88b,2904,price_84cb4b2a9bf96f,29900,USD,year,active,2025-01-27 14:10:54.138715,2025-01-27 14:36:54.138715,2025-02-26 14:36:54.138715,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_32667368d00caf,cus_3507211983c1b0,2909,price_c9f22e08e1f0c7,19900,gbp,month,unpaid,2025-01-10 08:33:32.801913,2025-01-10 08:34:32.801913,2025-02-09 08:34:32.801913,False,,,2025-01-10 08:34:32.801913,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_a8bf3cd3baec18,cus_5b65b49048f2dc,2917,price_3e5407c3a65991,2900,eur,month,active,2025-02-13 01:45:54.514605,2025-02-13 01:52:54.514605,2025-03-15 01:52:54.514605,False,,2025-01-30 01:52:54.514605,2025-02-13 01:52:54.514605,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_93d56e23af6556,cus_7f74db7177c20d,2928,price_92b37361ccdf41,9900,Eur,year,active,2025-01-26 10:40:28.640314,2025-01-26 10:49:28.640314,2025-02-25 10:49:28.640314,False,,2025-01-15 10:49:28.640314,2025-01-26 10:49:28.640314,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_934619f4717224,cus_fe2614f9f229a5,2929,price_1a40488b1f3a84,2900,GBP,month,active,2025-02-01 22:55:56.794603,2025-02-01 23:12:56.794603,2025-03-03 23:12:56.794603,False,,2025-01-18 23:12:56.794603,2025-02-01 23:12:56.794603,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_bc4779c3233730,cus_8b1d622cdd22a3,2933,price_afe3cb1b3ee8cf,9900,Eur,year,active,2025-02-20 00:51:16.925254,2025-02-20 00:58:16.925254,2025-03-22 00:58:16.925254,False,,2025-02-11 00:58:16.925254,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_0cb2bdee7b45b6,cus_2da19c35b0df6e,2934,price_d9cb1e5b815b92,19900,GBP,month,active,2025-01-06 07:47:38.448982,2025-01-06 08:03:38.448982,2025-02-05 08:03:38.448982,False,,,,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_7f8f47f249d610,cus_963f01fec2da1f,2937,price_5c9405ffcc1f67,29900,USD,month,active,2025-01-31 04:54:10.388730,2025-01-31 04:55:10.388730,2025-03-02 04:55:10.388730,False,,,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_c2881c2e098269,cus_60fb63cf0b1d3c,2942,price_de8ec77f32832f,2900,gbp,month,canceled,2025-01-27 23:24:10.675911,2025-01-27 23:52:10.675911,2025-02-26 23:52:10.675911,True,2025-02-11 01:06:55.668133,,,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_7bb6565c628ea1,cus_3d693417ae3f6d,2968,price_cfd97924cbec17,9900,eur,month,active,2025-01-20 03:30:57.267091,2025-01-20 03:41:57.267091,2025-02-19 03:41:57.267091,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_dedb9c13ab9dc6,cus_8d180d14b80690,2969,price_cc2c50c03d4238,2900,eur,month,active,2025-01-05 10:41:20.480379,2025-01-05 10:55:20.480379,2025-02-04 10:55:20.480379,False,,,,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_a4063c27e85f67,cus_3e2101f300a058,2972,price_cf460121bf6550,2900,gbp,month,active,2025-01-14 07:49:37.660764,2025-01-14 07:56:37.660764,2025-02-13 07:56:37.660764,False,,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_799402422d42a0,cus_9af332b9a909c4,2980,price_e2d7479cf141d3,9900,eur,month,past_due,2025-01-27 07:29:50.646182,2025-01-27 07:35:50.646182,2025-02-26 07:35:50.646182,False,,2025-01-16 07:35:50.646182,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_d07331ce27b4a1,cus_96d4ea75b130f4,2981,price_b70241b6dc9925,29900,Eur,month,active,2025-01-17 13:35:37.715048,2025-01-17 13:38:37.715048,2025-02-16 13:38:37.715048,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_60d3b3fce26ebd,cus_b81f5bb3337321,2982,price_ba136eaf41de54,19900,usd,month,active,2025-02-01 10:41:58.401447,2025-02-01 10:48:58.401447,2025-03-03 10:48:58.401447,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_c76b5049aba62b,cus_e02e3f6c88d5ff,2985,price_056bbe428c95b9,4900,usd,month,past_due,2025-01-25 07:13:32.794916,2025-01-25 07:42:32.794916,2025-02-24 07:42:32.794916,False,,2025-01-12 07:42:32.794916,2025-01-25 07:42:32.794916,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_c075688e40211a,cus_a1e543f45d9f62,2989,price_4447954724181b,4900,USD,year,unpaid,2025-01-19 06:39:56.319922,2025-01-19 06:47:56.319922,2025-02-18 06:47:56.319922,False,,2025-01-12 06:47:56.319922,2025-01-19 06:47:56.319922,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_6ba851271e4dbd,cus_667a53d68ae655,2990,price_5d7b05f6bca607,29900,gbp,month,canceled,2025-01-23 18:13:45.554260,2025-01-23 18:30:45.554260,2025-02-22 18:30:45.554260,True,2025-03-03 12:52:53.862601,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_9a8049195a2a4e,cus_cee8b705a7fe3b,2991,price_e9671985b7c4a3,29900,Eur,month,active,2025-01-24 18:38:49.814450,2025-01-24 18:43:49.814450,2025-02-23 18:43:49.814450,False,,,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_aafacacad5dc58,cus_5182589c344ca6,2995,price_85f60f9515d5f1,2900,usd,month,active,2025-02-12 05:59:01.227151,2025-02-12 06:24:01.227151,2025-03-14 06:24:01.227151,False,,,2025-02-12 06:24:01.227151,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_dee0eb922a49a8,cus_84a91c9f1139a1,3008,price_d15cf2abe98af7,29900,USD,year,active,2025-01-24 22:04:42.790217,2025-01-24 22:06:42.790217,2025-02-23 22:06:42.790217,False,,,,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_a64bd7963c4300,cus_2edde5acee5c60,3010,price_9440cfa114ebb0,2900,usd,month,past_due,2025-01-28 07:33:31.548751,2025-01-28 07:37:31.548751,2025-02-27 07:37:31.548751,False,,,,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_115d14c85bba6c,cus_991547b5fac977,3023,price_923423906d28d3,4900,GBP,month,canceled,2025-01-11 12:48:51.894282,2025-01-11 13:18:51.894282,2025-02-10 13:18:51.894282,True,2025-01-29 01:30:48.432847,2025-01-03 13:18:51.894282,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_ee7650af94445e,cus_77f69e96eee319,3028,price_235c83fcb0bc36,29900,USD,month,active,2025-01-22 15:37:52.330997,2025-01-22 16:00:52.330997,2025-02-21 16:00:52.330997,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_9e0ea233f5e0bf,cus_4cb28ea6ba2296,3029,price_9afb7450fa46b0,2900,GBP,month,active,2025-01-11 22:37:04.218477,2025-01-11 22:39:04.218477,2025-02-10 22:39:04.218477,False,,,,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_1abd6884d809dc,cus_c1b82f07239f49,3032,price_f65534e7a5393a,2900,GBP,month,unpaid,2025-01-26 06:55:38.701512,2025-01-26 07:17:38.701512,2025-02-25 07:17:38.701512,False,,2025-01-13 07:17:38.701512,,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_d4715820193fac,cus_d4a9cad7c78478,3037,price_d4cc72ed03b511,19900,Eur,month,active,2025-01-31 21:26:16.769248,2025-01-31 21:27:16.769248,2025-03-02 21:27:16.769248,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_574bf3f12624b5,cus_4d0a85bdb81ae2,3039,price_5596be841b39e4,4900,GBP,year,unpaid,2025-01-29 03:01:02.949241,2025-01-29 03:13:02.949241,2025-02-28 03:13:02.949241,False,,2025-01-22 03:13:02.949241,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_eef292aaf95ab2,cus_92d652e25d3140,3048,price_7c7d62bd4e5f1d,19900,eur,month,active,2025-02-19 01:29:48.618585,2025-02-19 01:31:48.618585,2025-03-21 01:31:48.618585,False,,,2025-02-19 01:31:48.618585,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_115d1dd9f8dd2f,cus_2dc96e000b3441,3049,price_06778c1a8ba9d3,9900,Eur,year,active,2025-01-16 06:10:17.133578,2025-01-16 06:15:17.133578,2025-02-15 06:15:17.133578,False,,2025-01-03 06:15:17.133578,2025-01-16 06:15:17.133578,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_94f94d73f0814f,cus_05e8e86a74f276,3051,price_79611411621007,9900,Eur,month,active,2025-01-05 21:57:17.561126,2025-01-05 22:04:17.561126,2025-02-04 22:04:17.561126,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_32b936deec6df3,cus_0047008cd3ab04,3062,price_806646d19f5d1c,19900,gbp,month,unpaid,2025-03-10 06:14:56.446777,2025-03-10 06:22:56.446777,2025-04-09 06:22:56.446777,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_03ff63d394ea55,cus_ff7f7c7881ba4a,3064,price_a63b10047a2e31,19900,gbp,month,active,2025-01-06 14:07:29.077814,2025-01-06 14:08:29.077814,2025-02-05 14:08:29.077814,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_9274f90ab42f8e,cus_ea42d0049929fa,3066,price_b6f4607091ef7b,4900,eur,month,active,2025-02-02 02:12:18.829791,2025-02-02 02:20:18.829791,2025-03-04 02:20:18.829791,False,,,,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_97f877ac4c7219,cus_816a71a0a301b8,3073,price_4763d782ac3d28,19900,gbp,month,active,2025-01-12 00:27:33.411427,2025-01-12 00:44:33.411427,2025-02-11 00:44:33.411427,False,,,2025-01-12 00:44:33.411427,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_c672fbd5315606,cus_051196492b30dd,3075,price_69412d61fc2c96,4900,gbp,month,active,2025-01-18 19:53:48.049615,2025-01-18 20:19:48.049615,2025-02-17 20:19:48.049615,False,,2025-01-06 20:19:48.049615,,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_ace4d823ff5332,cus_61f1bd9e3e3a03,3084,price_f6ccbac8fb4a98,2900,eur,year,active,2025-01-27 16:03:33.127700,2025-01-27 16:07:33.127700,2025-02-26 16:07:33.127700,False,,2025-01-14 16:07:33.127700,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_691fed1772a638,cus_6363c40c8d7108,3093,price_ed734e6be0e91f,29900,gbp,month,active,2025-01-10 21:22:13.653565,2025-01-10 21:31:13.653565,2025-02-09 21:31:13.653565,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_588de685ed2564,cus_30e6537ad0f17a,3111,price_1cf479a3678b72,9900,USD,month,active,2025-01-20 12:08:19.275467,2025-01-20 12:38:19.275467,2025-02-19 12:38:19.275467,False,,,2025-01-20 12:38:19.275467,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_944839febdf634,cus_1fddde0ee32e77,3112,price_4211b06c6ab690,19900,USD,year,active,2025-01-23 15:55:34.900054,2025-01-23 15:57:34.900054,2025-02-22 15:57:34.900054,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_30d308aec53f3e,cus_3f3b7ef2734932,3121,price_b50d1cc1921afc,4900,usd,month,past_due,2025-01-06 19:13:38.168355,2025-01-06 19:39:38.168355,2025-02-05 19:39:38.168355,False,,,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_7ea3b379e6aa26,cus_7dd77a289b57f7,3124,price_b639fb4bfb67fe,19900,USD,month,active,2025-01-22 19:15:29.396316,2025-01-22 19:41:29.396316,2025-02-21 19:41:29.396316,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_4108b528874f63,cus_fab6312b625b56,3125,price_24477c227c10ae,19900,USD,month,active,2025-01-05 21:43:06.078779,2025-01-05 22:12:06.078779,2025-02-04 22:12:06.078779,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_6a0f018e289d76,cus_f8519e4cdd4ebd,3129,price_e5e371e16fafe1,19900,eur,month,unpaid,2025-02-16 08:33:28.868978,2025-02-16 09:02:28.868978,2025-03-18 09:02:28.868978,False,,2025-02-07 09:02:28.868978,2025-02-16 09:02:28.868978,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_5996824def19f8,cus_efd10584b92701,3139,price_88849d7f38f20f,29900,gbp,month,active,2025-01-12 15:13:21.235122,2025-01-12 15:23:21.235122,2025-02-11 15:23:21.235122,False,,,2025-01-12 15:23:21.235122,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_661e49a87c5e16,cus_2eac68a6c0e3b5,3148,price_46508036ff0b1e,2900,USD,month,active,2025-02-07 13:15:35.822324,2025-02-07 13:31:35.822324,2025-03-09 13:31:35.822324,False,,,,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_b271fd0610e708,cus_a03b3bf9f199e6,3157,price_f60a64c10f0974,9900,gbp,month,active,2025-02-23 11:09:49.656906,2025-02-23 11:31:49.656906,2025-03-25 11:31:49.656906,False,,2025-02-11 11:31:49.656906,2025-02-23 11:31:49.656906,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_96ec582096f0fe,cus_d259243702319e,3162,price_fd0eb911ce9f43,19900,gbp,month,active,2025-01-08 03:26:39.190725,2025-01-08 03:36:39.190725,2025-02-07 03:36:39.190725,False,,2024-12-28 03:36:39.190725,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_ba1cfc64431f6b,cus_caf39e47f0cc94,3169,price_99d88d55805b11,29900,Eur,month,active,2025-01-12 12:11:50.947082,2025-01-12 12:22:50.947082,2025-02-11 12:22:50.947082,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
