invoice_id,customer_id,user_id,subscription_id,amount_due,amount_paid,currency,status,created,due_date,paid_at,period_start,period_end,attempt_count,next_payment_attempt
in_2d9dc1119a882f,cus_50e71cd936798c,2427,sub_72bd98e07c96c7,19900,19900,USD,paid,2025-02-17 22:10:49.171760,2025-02-20 22:10:49.171760,2025-02-17 22:10:49.171760,2025-02-16 22:10:49.171760,2025-03-19 22:10:49.171760,3,
in_d644bff6861d61,cus_eb8441bb912a3f,2430,sub_f00aff63320ed1,29900,29900,eur,paid,2025-01-26 08:44:41.355850,2025-01-31 04:44:41.355850,2025-01-27 04:44:41.355850,2025-01-22 04:44:41.355850,2025-02-26 04:44:41.355850,1,
in_0665c2decdc35b,cus_eb8441bb912a3f,2430,sub_f00aff63320ed1,29900,29900,Eur,paid,2025-02-25 19:44:41.355850,2025-02-27 12:44:41.355850,2025-02-26 12:44:41.355850,2025-02-26 12:44:41.355850,2025-03-28 12:44:41.355850,1,
in_53e6b988114774,cus_eb8441bb912a3f,2430,sub_f00aff63320ed1,29900,29900,USD,paid,2025-03-27 15:44:41.355850,2025-04-03 01:44:41.355850,2025-03-28 01:44:41.355850,2025-03-26 01:44:41.355850,2025-04-27 01:44:41.355850,1,
in_896713ddeed886,cus_eb8441bb912a3f,2430,sub_f00aff63320ed1,29900,29900,eur,paid,2025-04-27 10:44:41.355850,2025-05-02 16:44:41.355850,2025-04-27 16:44:41.355850,2025-04-25 16:44:41.355850,2025-05-27 16:44:41.355850,1,
in_152ebd75973755,cus_eb8441bb912a3f,2430,sub_f00aff63320ed1,29900,29900,GBP,paid,2025-05-26 09:44:41.355850,2025-05-28 17:44:41.355850,2025-05-26 17:44:41.355850,2025-05-26 17:44:41.355850,2025-06-25 17:44:41.355850,1,
in_5fc80bce030c61,cus_6b378c921b7ff4,2433,sub_ed0c34bde5593f,2900,0,GBP,void,2025-03-08 18:54:40.214853,2025-03-09 08:54:40.214853,,2025-03-09 08:54:40.214853,2025-04-08 08:54:40.214853,1,2025-03-16 08:54:40.214853
in_5367e6d67598e9,cus_9a99f9d8858a4a,2447,sub_239aee842490df,29900,29900,USD,paid,2025-01-13 01:19:40.788619,2025-01-14 01:19:40.788619,2025-01-13 01:19:40.788619,2025-01-09 01:19:40.788619,2025-02-12 01:19:40.788619,1,
in_caab0faff1e225,cus_8033459d02faa9,2459,sub_88d6f01b29a9e1,19900,19900,eur,paid,2025-01-04 22:11:42.450414,2025-01-08 13:11:42.450414,2025-01-05 13:11:42.450414,2025-01-03 13:11:42.450414,2025-02-04 13:11:42.450414,1,
in_6d1bb53eacee58,cus_8033459d02faa9,2459,sub_88d6f01b29a9e1,19900,19900,GBP,paid,2025-02-04 21:11:42.450414,2025-02-11 01:11:42.450414,2025-02-05 01:11:42.450414,2025-02-05 01:11:42.450414,2025-03-07 01:11:42.450414,1,
in_7558ed7f17e3e6,cus_6b8797a6d07646,2460,sub_167bd7f09c84cd,29900,29900,USD,paid,2025-02-03 08:25:18.819945,2025-02-07 02:25:18.819945,2025-02-04 02:25:18.819945,2025-02-03 02:25:18.819945,2025-03-06 02:25:18.819945,1,
in_db90d94fcca342,cus_6b8797a6d07646,2460,sub_167bd7f09c84cd,29900,29900,USD,paid,2025-03-05 19:25:18.819945,2025-03-12 08:25:18.819945,2025-03-06 08:25:18.819945,2025-03-06 08:25:18.819945,2025-04-05 08:25:18.819945,1,
in_58db9a24308ffe,cus_6b8797a6d07646,2460,sub_167bd7f09c84cd,29900,29900,USD,paid,2025-04-05 06:25:18.819945,2025-04-08 09:25:18.819945,2025-04-05 09:25:18.819945,2025-04-02 09:25:18.819945,2025-05-05 09:25:18.819945,1,
in_726c760e0cc617,cus_6b8797a6d07646,2460,sub_167bd7f09c84cd,29900,29900,USD,paid,2025-05-04 23:25:18.819945,2025-05-10 11:25:18.819945,2025-05-05 11:25:18.819945,2025-05-05 11:25:18.819945,2025-06-04 11:25:18.819945,1,
in_66efc2174f0d71,cus_6b8797a6d07646,2460,sub_167bd7f09c84cd,29900,29900,GBP,paid,2025-06-03 14:25:18.819945,2025-06-04 15:25:18.819945,2025-06-03 15:25:18.819945,2025-06-01 15:25:18.819945,2025-07-03 15:25:18.819945,1,
in_85335cc3d723af,cus_4217067271b60d,2461,sub_88e772e466cc7d,19900,19900,eur,paid,2025-01-13 19:49:11.532178,2025-01-15 19:49:11.532178,2025-01-13 19:49:11.532178,2025-01-09 19:49:11.532178,2025-02-12 19:49:11.532178,2,
in_a2e9af509d028b,cus_4217067271b60d,2461,sub_88e772e466cc7d,19900,19900,GBP,paid,2025-02-11 13:49:11.532178,2025-02-12 13:49:11.532178,2025-02-12 13:49:11.532178,2025-02-10 13:49:11.532178,2025-03-14 13:49:11.532178,1,
in_9fbd6d3e764d5a,cus_4217067271b60d,2461,sub_88e772e466cc7d,19900,19900,USD,paid,2025-03-14 05:49:11.532178,2025-03-14 17:49:11.532178,2025-03-14 17:49:11.532178,2025-03-11 17:49:11.532178,2025-04-13 17:49:11.532178,1,
in_529a34606a2d9f,cus_9f5ccb661dd60a,2466,sub_e0c353c4d510c3,19900,0,usd,open,2025-02-18 01:12:57.799537,2025-02-20 20:12:57.799537,,2025-02-14 20:12:57.799537,2025-03-20 20:12:57.799537,2,2025-02-25 20:12:57.799537
in_431080ef921abc,cus_9f5ccb661dd60a,2466,sub_e0c353c4d510c3,19900,19900,GBP,paid,2025-02-18 04:45:30.997464,2025-02-19 20:45:30.997464,2025-02-18 20:45:30.997464,2025-02-15 20:45:30.997464,2025-03-20 20:45:30.997464,2,
in_3bbbb05071aae3,cus_9f5ccb661dd60a,2466,sub_e0c353c4d510c3,19900,19900,Eur,paid,2025-03-20 00:45:30.997464,2025-03-21 19:45:30.997464,2025-03-20 19:45:30.997464,2025-03-20 19:45:30.997464,2025-04-19 19:45:30.997464,1,
in_d86f4ff68b124a,cus_c45e5d3064f58f,2486,sub_a73b51079a06f2,29900,29900,GBP,paid,2025-01-19 15:46:02.453118,2025-01-21 00:46:02.453118,2025-01-20 00:46:02.453118,2025-01-15 00:46:02.453118,2025-02-19 00:46:02.453118,2,
in_e6e59cd7877d09,cus_c45e5d3064f58f,2486,sub_a73b51079a06f2,29900,29900,GBP,paid,2025-01-21 05:25:35.608290,2025-01-27 20:25:35.608290,2025-01-21 20:25:35.608290,2025-01-16 20:25:35.608290,2025-02-20 20:25:35.608290,1,
in_a883f6726b02e5,cus_c45e5d3064f58f,2486,sub_a73b51079a06f2,29900,0,USD,open,2025-02-20 12:25:35.608290,2025-02-23 02:25:35.608290,,2025-02-21 02:25:35.608290,2025-03-23 02:25:35.608290,2,2025-02-25 02:25:35.608290
in_9b3c1efb2cbcea,cus_c45e5d3064f58f,2486,sub_a73b51079a06f2,29900,29900,USD,paid,2025-03-23 00:25:35.608290,2025-03-23 02:25:35.608290,2025-03-23 02:25:35.608290,2025-03-21 02:25:35.608290,2025-04-22 02:25:35.608290,1,
in_b55234d32f7453,cus_6fe2b47077993a,2489,sub_cf0dd63ce0d715,19900,19900,Eur,paid,2025-02-07 17:37:54.035773,2025-02-09 12:37:54.035773,2025-02-08 12:37:54.035773,2025-02-07 12:37:54.035773,2025-03-10 12:37:54.035773,3,
in_6a25029c7a599e,cus_6fe2b47077993a,2489,sub_cf0dd63ce0d715,19900,19900,GBP,paid,2025-02-15 02:24:06.761978,2025-02-18 10:24:06.761978,2025-02-15 10:24:06.761978,2025-02-12 10:24:06.761978,2025-03-17 10:24:06.761978,3,
in_ae36eccfbfcfb5,cus_6fe2b47077993a,2489,sub_cf0dd63ce0d715,18930,18930,USD,paid,2025-02-21 04:24:19.238418,2025-02-22 08:24:19.238418,2025-02-21 08:24:19.238418,2025-02-17 08:24:19.238418,2025-03-23 08:24:19.238418,2,
in_f206de111d3390,cus_6fe2b47077993a,2489,sub_cf0dd63ce0d715,19900,19900,GBP,paid,2025-02-24 22:20:06.528433,2025-02-27 10:20:06.528433,2025-02-25 10:20:06.528433,2025-02-25 10:20:06.528433,2025-03-27 10:20:06.528433,3,
in_143addd09230d8,cus_6fe2b47077993a,2489,sub_cf0dd63ce0d715,19900,19900,Eur,paid,2025-03-02 05:39:09.883126,2025-03-08 07:39:09.883126,2025-03-02 07:39:09.883126,2025-02-27 07:39:09.883126,2025-04-01 07:39:09.883126,1,
in_0e29b769b15cc2,cus_6fe2b47077993a,2489,sub_cf0dd63ce0d715,19900,19900,usd,paid,2025-03-05 21:31:46.494682,2025-03-06 06:31:46.494682,2025-03-06 06:31:46.494682,2025-03-06 06:31:46.494682,2025-04-05 06:31:46.494682,1,
in_255a5547d1f5aa,cus_6fe2b47077993a,2489,sub_cf0dd63ce0d715,19900,19900,USD,paid,2025-03-10 20:47:50.614355,2025-03-16 00:47:50.614355,2025-03-11 00:47:50.614355,2025-03-10 00:47:50.614355,2025-04-10 00:47:50.614355,2,
in_2a85d039ce1cec,cus_26dc8794e8635f,2491,sub_ddf3830d2c3294,29900,29900,GBP,paid,2025-01-27 00:53:23.562961,2025-02-01 02:53:23.562961,2025-01-27 02:53:23.562961,2025-01-26 02:53:23.562961,2025-02-26 02:53:23.562961,3,
in_0a74466826971e,cus_26dc8794e8635f,2491,sub_ddf3830d2c3294,29900,29900,gbp,paid,2025-02-25 19:53:23.562961,2025-03-05 14:53:23.562961,2025-02-26 14:53:23.562961,2025-02-24 14:53:23.562961,2025-03-28 14:53:23.562961,1,
in_f2246a19c3620f,cus_21b7926af7e845,2495,sub_25e27e0dc3e184,29900,29900,Eur,paid,2025-01-23 05:31:10.872927,2025-01-23 08:31:10.872927,2025-01-23 08:31:10.872927,2025-01-21 08:31:10.872927,2025-02-22 08:31:10.872927,1,
in_60760ca35263bc,cus_21b7926af7e845,2495,sub_25e27e0dc3e184,29900,29900,eur,paid,2025-01-30 18:54:34.988641,2025-01-30 21:54:34.988641,2025-01-30 21:54:34.988641,2025-01-27 21:54:34.988641,2025-03-01 21:54:34.988641,3,
in_124ce7cd2d85eb,cus_21b7926af7e845,2495,sub_25e27e0dc3e184,29900,0,GBP,open,2025-02-05 07:28:22.598770,2025-02-07 07:28:22.598770,,2025-02-03 07:28:22.598770,2025-03-07 07:28:22.598770,2,2025-02-12 07:28:22.598770
in_bdb883f922ca49,cus_21b7926af7e845,2495,sub_25e27e0dc3e184,29900,29900,usd,paid,2025-02-05 04:08:16.801101,2025-02-05 08:08:16.801101,2025-02-05 08:08:16.801101,2025-02-02 08:08:16.801101,2025-03-07 08:08:16.801101,3,
in_555270121c7a0f,cus_21b7926af7e845,2495,sub_25e27e0dc3e184,29900,29900,gbp,paid,2025-03-06 12:08:16.801101,2025-03-12 00:08:16.801101,2025-03-07 00:08:16.801101,2025-03-04 00:08:16.801101,2025-04-06 00:08:16.801101,1,
in_eae06ab7ed35ba,cus_21b7926af7e845,2495,sub_25e27e0dc3e184,29900,0,gbp,open,2025-04-05 18:08:16.801101,2025-04-12 03:08:16.801101,,2025-04-06 03:08:16.801101,2025-05-06 03:08:16.801101,2,2025-04-10 03:08:16.801101
in_aadbc29d7e8059,cus_21b7926af7e845,2495,sub_25e27e0dc3e184,29900,29900,eur,paid,2025-05-06 06:08:16.801101,2025-05-11 15:08:16.801101,2025-05-06 15:08:16.801101,2025-05-05 15:08:16.801101,2025-06-05 15:08:16.801101,1,
in_39d9dec34e5419,cus_2b1929eaeb8ae0,2501,sub_29df5b552bbf24,29900,0,gbp,uncollectible,2025-02-24 10:51:38.699519,2025-02-28 10:51:38.699519,,2025-02-19 10:51:38.699519,2025-03-26 10:51:38.699519,1,2025-03-01 10:51:38.699519
in_bbf66eeac56bee,cus_21d70dfdf85aa8,2509,sub_3fbb9be822e428,19900,19900,USD,paid,2025-01-29 07:50:15.535129,2025-02-03 16:50:15.535129,2025-01-29 16:50:15.535129,2025-01-24 16:50:15.535129,2025-02-28 16:50:15.535129,1,
in_7ad818eab6872b,cus_a1f515df3fa0d8,2510,sub_b331b1b0f51149,9900,9900,Eur,paid,2025-01-12 02:25:31.019309,2025-01-13 20:25:31.019309,2025-01-12 20:25:31.019309,2025-01-09 20:25:31.019309,2025-02-11 20:25:31.019309,3,
in_a4e764fdbbecff,cus_a1f515df3fa0d8,2510,sub_b331b1b0f51149,9900,9900,eur,paid,2025-02-10 22:25:31.019309,2025-02-16 11:25:31.019309,2025-02-11 11:25:31.019309,2025-02-10 11:25:31.019309,2025-03-13 11:25:31.019309,1,
in_2b2d4e1194fcf7,cus_a1f515df3fa0d8,2510,sub_b331b1b0f51149,9900,9900,USD,paid,2025-03-13 07:25:31.019309,2025-03-19 03:25:31.019309,2025-03-14 03:25:31.019309,2025-03-12 03:25:31.019309,2025-04-13 03:25:31.019309,1,
in_b926ba0446c57a,cus_a1f515df3fa0d8,2510,sub_b331b1b0f51149,9900,9900,Eur,paid,2025-04-13 00:25:31.019309,2025-04-13 03:25:31.019309,2025-04-13 03:25:31.019309,2025-04-13 03:25:31.019309,2025-05-13 03:25:31.019309,1,
in_ce6de31b7b21f9,cus_a1f515df3fa0d8,2510,sub_b331b1b0f51149,9900,9900,gbp,paid,2025-05-12 08:25:31.019309,2025-05-18 22:25:31.019309,2025-05-12 22:25:31.019309,2025-05-11 22:25:31.019309,2025-06-11 22:25:31.019309,1,
in_a51db8a4f2723a,cus_02bacf187d26f8,2520,sub_b5c4406e5a00f8,29900,0,usd,open,2025-01-29 23:07:23.081059,2025-02-01 17:07:23.081059,,2025-01-30 17:07:23.081059,2025-03-01 17:07:23.081059,2,2025-02-04 17:07:23.081059
in_74cc5035a20c61,cus_eafddb98607b29,2542,sub_7fac5bb27c740a,19900,19900,usd,paid,2025-01-23 21:00:14.501848,2025-01-26 07:00:14.501848,2025-01-24 07:00:14.501848,2025-01-19 07:00:14.501848,2025-02-23 07:00:14.501848,3,
in_5e4600d729c382,cus_eafddb98607b29,2542,sub_7fac5bb27c740a,19900,0,gbp,open,2025-02-23 04:00:14.501848,2025-02-27 13:00:14.501848,,2025-02-22 13:00:14.501848,2025-03-25 13:00:14.501848,3,2025-02-26 13:00:14.501848
in_4601ddb86a5f03,cus_fcd5938a7408bf,2549,sub_603bfc5ce555db,2900,2900,eur,paid,2025-01-15 15:03:53.317959,2025-01-17 21:03:53.317959,2025-01-15 21:03:53.317959,2025-01-11 21:03:53.317959,2025-02-14 21:03:53.317959,2,
in_a235dbd7cf40d2,cus_8c6bf7bb2b1896,2561,sub_1c006751655486,19900,19900,Eur,paid,2025-01-10 17:53:29.301765,2025-01-17 05:53:29.301765,2025-01-11 05:53:29.301765,2025-01-08 05:53:29.301765,2025-02-10 05:53:29.301765,2,
in_13617071b6b453,cus_8c6bf7bb2b1896,2561,sub_1c006751655486,19900,19900,usd,paid,2025-02-10 09:53:29.301765,2025-02-15 16:53:29.301765,2025-02-10 16:53:29.301765,2025-02-10 16:53:29.301765,2025-03-12 16:53:29.301765,1,
in_ffb5939f12a2cb,cus_8c6bf7bb2b1896,2561,sub_1c006751655486,19900,19900,GBP,paid,2025-03-12 01:53:29.301765,2025-03-16 07:53:29.301765,2025-03-12 07:53:29.301765,2025-03-09 07:53:29.301765,2025-04-11 07:53:29.301765,1,
in_c961176c10a4ea,cus_e7411883c88f3d,2562,sub_3ef96199ebebdd,19900,19900,gbp,paid,2025-01-12 11:31:38.069540,2025-01-16 15:31:38.069540,2025-01-12 15:31:38.069540,2025-01-09 15:31:38.069540,2025-02-11 15:31:38.069540,1,
in_b5b9ac1aa89b0e,cus_e7411883c88f3d,2562,sub_3ef96199ebebdd,19900,19900,eur,paid,2025-02-11 18:31:38.069540,2025-02-16 02:31:38.069540,2025-02-12 02:31:38.069540,2025-02-10 02:31:38.069540,2025-03-14 02:31:38.069540,1,
in_e26f80f5217564,cus_e7411883c88f3d,2562,sub_3ef96199ebebdd,19900,19900,usd,paid,2025-03-12 19:31:38.069540,2025-03-13 04:31:38.069540,2025-03-13 04:31:38.069540,2025-03-12 04:31:38.069540,2025-04-12 04:31:38.069540,1,
in_825c4d70f4703d,cus_e7411883c88f3d,2562,sub_3ef96199ebebdd,19900,19900,eur,paid,2025-04-11 15:31:38.069540,2025-04-13 11:31:38.069540,2025-04-12 11:31:38.069540,2025-04-09 11:31:38.069540,2025-05-12 11:31:38.069540,1,
in_735b01fd4ed3a3,cus_5e353ab8c4d5c2,2568,sub_79327fb596f51d,29900,29900,Eur,paid,2025-01-18 10:23:45.784825,2025-01-21 02:23:45.784825,2025-01-19 02:23:45.784825,2025-01-17 02:23:45.784825,2025-02-18 02:23:45.784825,2,
in_dd14ae97fb49ea,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,0,GBP,open,2025-01-09 03:36:15.316165,2025-01-09 08:36:15.316165,,2025-01-06 08:36:15.316165,2025-02-08 08:36:15.316165,1,2025-01-11 08:36:15.316165
in_4798e8a75659e5,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,19900,gbp,paid,2025-01-08 11:03:10.714894,2025-01-09 09:03:10.714894,2025-01-09 09:03:10.714894,2025-01-08 09:03:10.714894,2025-02-08 09:03:10.714894,3,
in_a677c96a484542,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,0,GBP,void,2025-01-17 06:13:36.331767,2025-01-22 00:13:36.331767,,2025-01-17 00:13:36.331767,2025-02-17 00:13:36.331767,3,2025-01-22 00:13:36.331767
in_5fb431babec183,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,19900,Eur,paid,2025-01-18 00:48:37.275953,2025-01-19 01:48:37.275953,2025-01-18 01:48:37.275953,2025-01-17 01:48:37.275953,2025-02-17 01:48:37.275953,1,
in_208ad0b394ac50,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,19900,usd,paid,2025-02-03 06:26:15.793064,2025-02-07 00:26:15.793064,2025-02-04 00:26:15.793064,2025-02-03 00:26:15.793064,2025-03-06 00:26:15.793064,3,
in_46576d761b2c3d,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,19900,USD,paid,2025-02-05 20:17:43.381408,2025-02-06 12:17:43.381408,2025-02-06 12:17:43.381408,2025-02-03 12:17:43.381408,2025-03-08 12:17:43.381408,2,
in_2b56c6f934e615,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,19900,gbp,paid,2025-03-08 12:17:43.381408,2025-03-14 14:17:43.381408,2025-03-08 14:17:43.381408,2025-03-07 14:17:43.381408,2025-04-07 14:17:43.381408,1,
in_dee46d80120032,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,19900,USD,paid,2025-04-06 10:17:43.381408,2025-04-08 08:17:43.381408,2025-04-07 08:17:43.381408,2025-04-05 08:17:43.381408,2025-05-07 08:17:43.381408,1,
in_1bc4bbfe22890c,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,19900,eur,paid,2025-05-07 02:17:43.381408,2025-05-15 00:17:43.381408,2025-05-08 00:17:43.381408,2025-05-08 00:17:43.381408,2025-06-07 00:17:43.381408,1,
in_b52871ac23f8f7,cus_4787ae4895f9e0,2586,sub_43e6899ac13109,19900,19900,Eur,paid,2025-06-05 21:17:43.381408,2025-06-11 20:17:43.381408,2025-06-06 20:17:43.381408,2025-06-05 20:17:43.381408,2025-07-06 20:17:43.381408,1,
in_12987b0626c0f6,cus_a05876a5b37df6,2589,sub_ba0b7f619cd7fc,29900,29900,GBP,paid,2025-02-22 07:58:48.670510,2025-02-26 00:58:48.670510,2025-02-23 00:58:48.670510,2025-02-23 00:58:48.670510,2025-03-25 00:58:48.670510,1,
in_d7121a47448971,cus_a05876a5b37df6,2589,sub_ba0b7f619cd7fc,29900,29900,eur,paid,2025-03-09 10:27:24.599951,2025-03-16 21:27:24.599951,2025-03-09 21:27:24.599951,2025-03-08 21:27:24.599951,2025-04-08 21:27:24.599951,2,
in_1bb9b4d8dbc3a0,cus_a05876a5b37df6,2589,sub_ba0b7f619cd7fc,29900,29900,gbp,paid,2025-04-08 18:27:24.599951,2025-04-15 00:27:24.599951,2025-04-09 00:27:24.599951,2025-04-09 00:27:24.599951,2025-05-09 00:27:24.599951,1,
in_2c1aeebe99d76e,cus_a05876a5b37df6,2589,sub_ba0b7f619cd7fc,29900,29900,eur,paid,2025-05-08 06:27:24.599951,2025-05-10 03:27:24.599951,2025-05-09 03:27:24.599951,2025-05-09 03:27:24.599951,2025-06-08 03:27:24.599951,1,
in_8c0546eee9a436,cus_a05876a5b37df6,2589,sub_ba0b7f619cd7fc,29900,29900,gbp,paid,2025-06-07 18:27:24.599951,2025-06-13 19:27:24.599951,2025-06-07 19:27:24.599951,2025-06-06 19:27:24.599951,2025-07-07 19:27:24.599951,1,
in_a1dacd3e3b1776,cus_a32909a81f625f,2598,sub_138ed63410e77e,29900,29900,Eur,paid,2025-02-03 14:33:38.401301,2025-02-05 12:33:38.401301,2025-02-04 12:33:38.401301,2025-02-01 12:33:38.401301,2025-03-06 12:33:38.401301,3,
in_08012cc2337bd4,cus_a32909a81f625f,2598,sub_138ed63410e77e,29900,0,USD,open,2025-03-05 23:33:38.401301,2025-03-11 13:33:38.401301,,2025-03-05 13:33:38.401301,2025-04-05 13:33:38.401301,1,2025-03-11 13:33:38.401301
in_b962c13174ffe6,cus_a32909a81f625f,2598,sub_138ed63410e77e,29900,29900,usd,paid,2025-04-04 22:33:38.401301,2025-04-12 19:33:38.401301,2025-04-05 19:33:38.401301,2025-04-05 19:33:38.401301,2025-05-05 19:33:38.401301,1,
in_304503d541b05d,cus_1ae8ec922fa40d,2600,sub_d83838190f6559,29900,29900,usd,paid,2025-01-30 20:24:18.611027,2025-01-31 14:24:18.611027,2025-01-31 14:24:18.611027,2025-01-26 14:24:18.611027,2025-03-02 14:24:18.611027,1,
in_adf740d9f2f614,cus_1ae8ec922fa40d,2600,sub_d83838190f6559,29900,29900,usd,paid,2025-03-02 06:24:18.611027,2025-03-04 14:24:18.611027,2025-03-02 14:24:18.611027,2025-02-28 14:24:18.611027,2025-04-01 14:24:18.611027,1,
in_1927a12a149520,cus_7f5ac9f1008f95,2620,sub_d34663cc931183,2900,2900,usd,paid,2025-01-14 19:41:43.238437,2025-01-18 15:41:43.238437,2025-01-15 15:41:43.238437,2025-01-11 15:41:43.238437,2025-02-14 15:41:43.238437,1,
in_acfc19662b4563,cus_7f5ac9f1008f95,2620,sub_d34663cc931183,2900,2900,eur,paid,2025-02-13 14:41:43.238437,2025-02-15 08:41:43.238437,2025-02-14 08:41:43.238437,2025-02-13 08:41:43.238437,2025-03-16 08:41:43.238437,1,
in_4a430225cdd217,cus_eef116d12c5179,2624,sub_5b7a789772fba3,9900,9900,eur,paid,2025-01-26 11:23:56.765949,2025-02-03 00:23:56.765949,2025-01-27 00:23:56.765949,2025-01-24 00:23:56.765949,2025-02-26 00:23:56.765949,3,
in_a138ec3e134e61,cus_eef116d12c5179,2624,sub_5b7a789772fba3,9900,9900,gbp,paid,2025-02-26 05:23:56.765949,2025-03-01 10:23:56.765949,2025-02-26 10:23:56.765949,2025-02-26 10:23:56.765949,2025-03-28 10:23:56.765949,1,
in_51a10511d4065d,cus_eef116d12c5179,2624,sub_5b7a789772fba3,9900,9900,USD,paid,2025-03-27 11:23:56.765949,2025-03-29 04:23:56.765949,2025-03-28 04:23:56.765949,2025-03-25 04:23:56.765949,2025-04-27 04:23:56.765949,1,
in_4753f3f1d1cc8a,cus_eef116d12c5179,2624,sub_5b7a789772fba3,9900,9900,USD,paid,2025-04-26 13:23:56.765949,2025-04-27 01:23:56.765949,2025-04-27 01:23:56.765949,2025-04-25 01:23:56.765949,2025-05-27 01:23:56.765949,1,
in_eab9830edcb7eb,cus_eef116d12c5179,2624,sub_5b7a789772fba3,9900,9900,USD,paid,2025-05-26 06:23:56.765949,2025-05-28 14:23:56.765949,2025-05-26 14:23:56.765949,2025-05-26 14:23:56.765949,2025-06-25 14:23:56.765949,1,
in_eb4610280f5155,cus_6257e7646c20d3,2662,sub_736e55d22f7f9f,19900,19900,gbp,paid,2025-02-23 19:21:17.887257,2025-02-28 12:21:17.887257,2025-02-24 12:21:17.887257,2025-02-19 12:21:17.887257,2025-03-26 12:21:17.887257,1,
in_98fb875401eb53,cus_6257e7646c20d3,2662,sub_736e55d22f7f9f,19900,19900,usd,paid,2025-03-26 01:21:17.887257,2025-04-02 03:21:17.887257,2025-03-26 03:21:17.887257,2025-03-24 03:21:17.887257,2025-04-25 03:21:17.887257,1,
in_a1c1f62aeb1027,cus_dd7f97350fc9c3,2675,sub_edfb5e6db79484,29900,29900,usd,paid,2025-01-13 05:35:26.951910,2025-01-20 01:35:26.951910,2025-01-14 01:35:26.951910,2025-01-13 01:35:26.951910,2025-02-13 01:35:26.951910,2,
in_db1d64f8276cf1,cus_dd7f97350fc9c3,2675,sub_edfb5e6db79484,29900,0,GBP,uncollectible,2025-01-20 05:39:26.766606,2025-01-27 15:39:26.766606,,2025-01-17 15:39:26.766606,2025-02-19 15:39:26.766606,3,2025-01-25 15:39:26.766606
in_c72df8fa7e3fb4,cus_dd7f97350fc9c3,2675,sub_edfb5e6db79484,29900,29900,USD,paid,2025-01-20 10:47:24.760309,2025-01-25 17:47:24.760309,2025-01-20 17:47:24.760309,2025-01-15 17:47:24.760309,2025-02-19 17:47:24.760309,2,
in_4bbe8f456c89d7,cus_dd7f97350fc9c3,2675,sub_edfb5e6db79484,29900,29900,usd,paid,2025-02-19 21:47:24.760309,2025-02-26 23:47:24.760309,2025-02-19 23:47:24.760309,2025-02-19 23:47:24.760309,2025-03-21 23:47:24.760309,1,
in_59f0e45636078b,cus_dd7f97350fc9c3,2675,sub_edfb5e6db79484,29900,29900,gbp,paid,2025-03-20 20:47:24.760309,2025-03-27 15:47:24.760309,2025-03-21 15:47:24.760309,2025-03-20 15:47:24.760309,2025-04-20 15:47:24.760309,1,
in_66e99fcf7cfab6,cus_dd7f97350fc9c3,2675,sub_edfb5e6db79484,29900,29900,GBP,paid,2025-04-19 08:47:24.760309,2025-04-23 08:47:24.760309,2025-04-20 08:47:24.760309,2025-04-18 08:47:24.760309,2025-05-20 08:47:24.760309,1,
in_8cc045d06bfd2d,cus_a256f4753f36a2,2678,sub_25f8a020117e80,2900,2900,Eur,paid,2025-01-23 14:15:04.146481,2025-01-27 15:15:04.146481,2025-01-23 15:15:04.146481,2025-01-19 15:15:04.146481,2025-02-22 15:15:04.146481,1,
in_d18fcbcb250aca,cus_6027acb24e55df,2705,sub_60e46d5f487ec1,29900,29900,gbp,paid,2025-01-09 17:28:12.151403,2025-01-12 01:28:12.151403,2025-01-10 01:28:12.151403,2025-01-07 01:28:12.151403,2025-02-09 01:28:12.151403,1,
in_8114d48de92178,cus_3eed1927934ff6,2710,sub_2cdf1c433a00a0,19900,19900,gbp,paid,2025-01-30 17:41:49.419156,2025-02-06 03:41:49.419156,2025-01-31 03:41:49.419156,2025-01-29 03:41:49.419156,2025-03-02 03:41:49.419156,1,
in_07ccd1b019b7a3,cus_4f85963aeecf62,2711,sub_1541cededbd479,19900,19900,eur,paid,2025-02-04 15:21:01.635450,2025-02-08 19:21:01.635450,2025-02-04 19:21:01.635450,2025-02-03 19:21:01.635450,2025-03-06 19:21:01.635450,2,
in_89e96ab8a01fc7,cus_4f85963aeecf62,2711,sub_1541cededbd479,19900,19900,gbp,paid,2025-03-06 09:21:01.635450,2025-03-07 00:21:01.635450,2025-03-07 00:21:01.635450,2025-03-04 00:21:01.635450,2025-04-06 00:21:01.635450,1,
in_c5b52cefa604da,cus_4f85963aeecf62,2711,sub_1541cededbd479,19900,19900,gbp,paid,2025-04-05 00:21:01.635450,2025-04-06 16:21:01.635450,2025-04-05 16:21:01.635450,2025-04-05 16:21:01.635450,2025-05-05 16:21:01.635450,1,
