user_id,signup_date,archetype,country,device,lead_source,plan,mrr,is_retained_90d,subscription_start,subscription_end,days_to_churn,data_quality_score
3288,2025-02-06 01:24:54.050004,bounce_visitor,SE,mobile_web,direct,free,0,False,2025-02-13 11:13:05.280355,2025-03-04 11:28:11.685159183,26.41895411059239,0.91
3289,2025-01-15 11:43:59.604608,casual_explorer,FR,tablet,referral,free,0,True,2025-01-16 18:10:39.940716,,,0.88
3290,2025-01-01 09:32:29.573905,casual_explorer,CA,tablet,direct,free,0,True,2025-01-02 10:47:11.055361,,,0.61
3291,2025-01-21 06:36:14.928549,bounce_visitor,AU,mobile_web,organic,free,0,True,2025-01-21 08:58:55.300823,,,0.82
3292,2025-01-04 06:24:22.511133,bounce_visitor,UK,web,organic,free,0,False,2025-01-07 22:13:37.177671,2025-01-23 00:31:37.819049905,18.75503828607533,0.91
3293,2025-01-07 19:24:42.669079,power_user,JP,web,organic,enterprise,299,True,2025-01-07 21:33:39.161308,,,0.88
3294,2025-01-10 16:20:52.142271,casual_explorer,FR,mobile_web,referral,free,0,False,2025-01-12 01:05:14.378535,2025-01-24 15:17:12.890551899,13.955795697695635,0.74
3295,2025-01-19 10:51:54.502106,enterprise_evaluator,CA,tablet,partner,enterprise,299,True,2025-01-20 22:08:38.492433,,,0.99
3296,2025-01-04 00:30:33.449739,casual_explorer,SE,tablet,google_ads,free,0,False,2025-01-15 08:41:48.383457,2025-01-24 12:37:35.229567602,20.50488171097917,0.98
3297,2025-01-13 06:02:11.799844,bounce_visitor,US,desktop,referral,free,0,False,2025-01-17 08:08:38.952319,2025-02-03 08:22:20.945224261,21.097328071530768,0.72
3298,2025-01-02 19:26:13.674461,bounce_visitor,FR,android,direct,free,0,False,2025-01-06 10:13:00.069837,2025-01-23 04:07:01.950072078,20.361669856609744,0.96
3299,2025-01-01 11:34:22.296913,casual_explorer,CA,tablet,organic,free,0,True,2025-01-02 01:42:10.023953,,,0.7
3300,2025-01-22 11:38:45.378221,support_heavy,SE,tablet,google_ads,free,0,False,2025-01-26 21:05:13.358445,2025-01-31 13:32:53.970210259,9.079266110986794,0.6
3301,2025-01-07 11:17:57.149561,support_heavy,FR,android,google_ads,basic,29,False,2025-01-07 12:50:19.967078,2025-01-18 22:31:13.881537549,11.467554768247087,0.84
3302,2025-01-02 12:44:45.763238,bounce_visitor,NL,mobile_web,referral,free,0,False,2025-01-02 13:22:10.120641,2025-01-26 21:58:34.953180692,24.384597105818226,0.86
3303,2025-01-24 01:49:13.865582,support_heavy,AU,android,organic,free,0,False,2025-01-24 16:18:23.128849,2025-03-04 18:03:55.330029189,39.67686880147211,0.77
3304,2025-02-01 07:32:30.622046,bounce_visitor,CA,ios,google_ads,free,0,True,2025-02-17 06:22:43.234476,,,0.91
3305,2025-01-18 17:15:25.083208,enterprise_evaluator,FR,android,organic,enterprise,299,True,2025-01-19 05:19:04.874691,,,0.68
3306,2025-01-19 06:06:12.112370,bounce_visitor,NL,tablet,partner,free,0,False,2025-01-19 11:22:28.251555,2025-01-30 03:13:23.233098048,10.879989823241344,0.71
3307,2025-02-10 21:44:01.981119,casual_explorer,IE,android,referral,free,0,True,2025-02-15 00:22:18.540203,,,0.94
3308,2025-01-08 09:04:46.041473,support_heavy,FR,ios,direct,free,0,True,2025-01-08 14:47:15.043487,,,0.86
3309,2025-01-11 20:58:30.190442,bounce_visitor,AU,desktop,direct,free,0,False,2025-01-12 17:18:46.995260,2025-01-29 14:08:34.495287338,17.71532760237661,0.77
3310,2025-01-08 21:05:58.260373,casual_explorer,JP,tablet,referral,basic,29,True,2025-01-10 03:25:55.819255,,,0.64
3311,2025-01-02 06:35:12.731903,casual_explorer,US,desktop,referral,free,0,False,2025-01-04 23:19:09.135316,2025-01-12 21:22:44.209123488,10.616336541903774,0.91
3312,2025-01-11 07:39:52.756195,power_user,US,mobile_web,partner,enterprise,299,True,2025-01-17 13:12:33.119916,,,0.77
3313,2025-01-11 19:16:02.215718,engaged_free,JP,web,referral,free,0,False,2025-01-14 16:17:12.811614,2025-01-19 21:27:04.209658459,8.090995300236841,0.65
3314,2025-02-16 15:58:13.437172,support_heavy,SE,tablet,organic,free,0,False,2025-02-18 01:49:52.196757,2025-03-11 10:18:55.951139187,22.764380948694253,0.78
3315,2025-01-09 21:28:28.855550,engaged_free,NL,ios,referral,starter,49,True,2025-01-10 10:50:53.253721,,,0.74
3316,2025-01-14 05:43:15.485308,bounce_visitor,IE,tablet,linkedin,free,0,False,2025-01-14 08:25:26.849677,2025-01-16 15:16:24.401679795,2.3980198654142604,0.88
3317,2025-01-20 17:05:04.683998,casual_explorer,SE,mobile_web,partner,free,0,True,2025-01-24 10:27:02.783552,,,0.98
3318,2025-01-02 14:06:05.617205,enterprise_evaluator,US,web,linkedin,enterprise,299,True,2025-01-05 14:16:17.159067,,,0.64
3319,2025-02-25 10:21:25.183782,engaged_free,US,android,partner,starter,49,True,2025-02-27 18:14:32.497777,,,0.91
3320,2025-01-11 02:08:18.982620,engaged_free,NL,tablet,direct,starter,49,False,2025-01-14 20:23:35.223801,2025-01-19 21:53:12.300040307,8.822839321994332,0.64
3321,2025-01-23 03:32:57.965110,support_heavy,FR,web,referral,free,0,False,2025-01-23 10:41:09.919453,2025-02-05 11:11:02.178811384,13.318104325247507,0.75
3322,2025-01-08 03:31:48.915653,enterprise_evaluator,DE,desktop,organic,business,199,True,2025-01-12 21:55:53.749685,,,0.83
3323,2025-02-06 17:24:01.272973,engaged_free,NL,tablet,organic,basic,29,True,2025-02-08 07:25:45.077942,,,0.86
3324,2025-01-09 05:18:07.576313,enterprise_evaluator,AU,tablet,linkedin,business,199,True,2025-01-13 15:04:51.587682,,,0.85
3325,2025-01-03 07:19:12.694905,bounce_visitor,NL,web,linkedin,free,0,False,2025-01-05 04:15:14.480582,2025-01-21 18:21:59.282692811,18.460261432729343,0.99
3326,2025-01-16 10:09:43.348302,enterprise_evaluator,SE,tablet,linkedin,enterprise,299,False,2025-01-22 12:48:45.246187,2025-02-17 18:35:45.650842370,32.351415538661705,0.65
3327,2025-01-09 04:26:32.834748,engaged_free,US,android,partner,starter,49,False,2025-01-14 06:02:49.877990,2025-01-11 19:46:57.929852355,2.639179341485641,0.97
3328,2025-01-09 13:05:01.168290,casual_explorer,DE,ios,linkedin,free,0,False,2025-01-10 14:45:23.660896,2025-01-17 13:41:04.739284978,8.025041330960423,0.74
3329,2025-01-10 04:35:16.991595,engaged_free,CA,ios,partner,basic,29,False,2025-01-13 05:01:15.822726,2025-01-14 01:23:54.760617829,3.867103808134644,0.75
3330,2025-01-01 02:21:12.780873,bounce_visitor,IE,web,referral,free,0,False,2025-01-04 16:50:38.786296,2025-01-13 00:26:32.707919244,11.92036952599822,0.98
3331,2025-01-11 09:34:47.734393,casual_explorer,AU,mobile_web,linkedin,free,0,True,2025-01-12 04:57:52.650440,,,0.61
3332,2025-01-16 23:12:40.333672,casual_explorer,JP,ios,google_ads,free,0,False,2025-01-18 07:45:34.683857,2025-01-20 09:34:39.756378006,3.4319377628009864,0.81
3333,2025-01-06 00:29:56.337038,enterprise_evaluator,JP,desktop,linkedin,business,199,True,2025-01-06 05:23:11.630508,,,0.81
3334,2025-01-24 22:20:07.433136,casual_explorer,FR,ios,partner,free,0,True,2025-01-26 05:10:33.871443,,,0.82
3335,2025-02-15 09:27:36.716841,enterprise_evaluator,US,tablet,google_ads,business,199,True,2025-02-17 02:37:13.664236,,,0.99
3336,2025-01-03 00:40:28.938704,enterprise_evaluator,JP,mobile_web,linkedin,enterprise,299,True,2025-01-07 11:00:10.182911,,,0.63
3337,2025-01-04 23:45:52.952677,bounce_visitor,AU,mobile_web,direct,free,0,False,2025-01-05 11:05:11.515828,2025-01-09 02:28:01.162092016,4.112595016377522,0.71
3338,2025-01-09 08:33:48.520538,enterprise_evaluator,CA,desktop,referral,business,199,False,2025-01-10 07:23:18.334377,2025-01-11 07:08:42.707724483,1.940904944287953,0.69
3339,2025-01-20 00:00:52.046162,bounce_visitor,IE,tablet,referral,free,0,False,2025-01-25 01:39:22.351302,2025-02-01 11:40:17.044411733,12.48570599826076,0.66
3340,2025-01-30 12:42:37.384979,casual_explorer,UK,web,linkedin,basic,29,True,2025-02-03 14:56:50.744468,,,0.73
3341,2025-01-09 20:49:47.046328,casual_explorer,JP,web,google_ads,basic,29,False,2025-01-14 07:47:03.281131,2025-02-03 01:59:58.810735273,24.215413939898966,0.85
3342,2025-01-06 21:49:23.585259,casual_explorer,US,android,partner,free,0,True,2025-01-11 17:40:50.176580,,,0.8
3343,2025-01-09 02:04:25.252229,casual_explorer,US,desktop,organic,free,0,False,2025-01-09 16:37:00.792643,2025-01-11 02:15:49.728755700,2.0079221820219746,0.77
3344,2025-01-24 03:20:12.869745,support_heavy,JP,mobile_web,referral,free,0,False,2025-01-24 04:59:22.434389,2025-02-16 19:15:49.237798734,23.66361537099227,0.92
3345,2025-01-20 04:36:53.788776,engaged_free,SE,desktop,linkedin,starter,49,True,2025-01-24 17:58:52.107978,,,0.84
3346,2025-01-19 17:10:38.175115,casual_explorer,NL,mobile_web,google_ads,free,0,True,2025-01-24 17:22:04.760657,,,0.97
3347,2025-01-03 04:07:47.266379,casual_explorer,CA,web,google_ads,free,0,False,2025-01-06 03:20:22.438630,2025-02-22 12:49:46.858354611,50.36249527749546,0.79
3348,2025-01-01 08:44:29.264168,engaged_free,SE,mobile_web,partner,basic,29,True,2025-01-07 22:02:28.491403,,,0.8
3349,2025-01-28 11:35:46.284546,casual_explorer,SE,desktop,linkedin,free,0,True,2025-01-29 08:19:51.083250,,,0.72
3350,2025-01-08 21:59:09.215962,support_heavy,AU,ios,linkedin,free,0,False,2025-01-11 10:09:16.966825,2025-01-18 15:56:00.232371416,9.747812689923835,0.77
3351,2025-01-07 23:16:03.307162,engaged_free,AU,web,google_ads,free,0,True,2025-01-09 19:25:44.507929,,,0.91
3352,2025-01-15 22:00:07.193801,casual_explorer,IE,web,organic,basic,29,False,2025-01-17 11:01:28.656875,2025-01-27 09:34:12.870038842,11.482010141641666,0.71
3353,2025-01-01 16:57:56.616109,casual_explorer,AU,ios,linkedin,free,0,False,2025-01-08 08:25:00.922576,2025-01-23 05:51:35.873103065,21.537259918912806,0.85
3354,2025-01-02 20:41:58.507716,engaged_free,JP,android,linkedin,basic,29,True,2025-01-03 09:05:16.761309,,,0.76
3355,2025-01-12 12:16:32.598067,engaged_free,DE,web,google_ads,basic,29,True,2025-01-12 14:55:44.123230,,,0.91
3356,2025-01-07 05:59:20.654936,bounce_visitor,IE,web,organic,free,0,False,2025-01-07 14:55:15.732827,2025-01-28 02:46:37.381150688,20.866165812670005,0.97
3357,2025-01-07 05:47:47.595563,casual_explorer,JP,tablet,organic,basic,29,False,2025-01-08 04:01:43.154220,2025-01-08 22:58:23.252243005,1.715690470833362,0.76
3358,2025-02-08 07:52:15.139878,casual_explorer,SE,mobile_web,partner,free,0,True,2025-02-08 17:41:24.281981,,,0.69
3359,2025-01-04 22:10:37.608484,casual_explorer,SE,android,referral,free,0,False,2025-01-06 21:15:49.591593,2025-01-31 08:31:53.862496078,26.431438125139824,0.72
3360,2025-01-02 06:43:54.467641,power_user,NL,desktop,google_ads,pro,99,True,2025-01-04 10:12:50.332654,,,0.63
3361,2025-01-05 21:33:17.080817,casual_explorer,IE,mobile_web,partner,free,0,True,2025-01-06 04:40:17.748411,,,0.9
3362,2025-02-13 06:38:12.235425,support_heavy,SE,ios,linkedin,free,0,False,2025-02-19 03:44:03.658529,2025-02-15 00:18:51.178127319,1.7365618368324265,0.7
3363,2025-01-01 20:13:22.758580,bounce_visitor,SE,desktop,linkedin,free,0,False,2025-01-01 20:53:26.717335,2025-01-14 08:58:23.920311134,12.531263445962177,0.96
3364,2025-01-04 22:19:26.385177,casual_explorer,NL,android,direct,basic,29,True,2025-01-07 10:42:28.331570,,,0.9
3365,2025-01-03 18:09:39.313311,engaged_free,US,web,referral,free,0,False,2025-01-04 09:23:56.129756,2025-01-14 05:37:49.025235340,10.477890184309526,0.92
3366,2025-01-22 20:40:58.334408,casual_explorer,SE,desktop,partner,free,0,True,2025-01-23 00:56:54.497169,,,0.83
3367,2025-01-30 15:54:48.642544,support_heavy,US,android,partner,basic,29,False,2025-01-30 18:02:24.702665,2025-02-26 00:14:07.667847433,26.346747978048985,0.85
3368,2025-01-02 16:52:47.846509,bounce_visitor,IE,mobile_web,google_ads,free,0,False,2025-01-03 16:11:19.109215,2025-01-04 21:21:30.759601806,2.186607790425982,0.64
3369,2025-01-29 08:57:36.524734,bounce_visitor,CA,tablet,linkedin,free,0,False,2025-01-30 22:02:20.653949,2025-02-13 21:40:05.699394864,15.529504336352572,0.93
3370,2025-01-21 19:52:39.887524,engaged_free,FR,ios,partner,free,0,True,2025-01-26 23:01:47.623490,,,0.95
3371,2025-01-07 18:43:57.382721,bounce_visitor,SE,web,direct,free,0,False,2025-01-08 08:43:50.524603,2025-02-10 13:47:46.915342826,33.794323294234104,0.81
3372,2025-01-25 11:15:44.749023,enterprise_evaluator,DE,desktop,linkedin,business,199,True,2025-01-26 05:12:33.594660,,,0.94
3373,2025-01-26 04:05:02.213689,bounce_visitor,FR,ios,referral,free,0,False,2025-01-30 00:43:57.068789,2025-02-07 05:24:14.262430816,12.055000564141443,0.75
3374,2025-01-28 17:17:38.669831,engaged_free,US,web,linkedin,basic,29,True,2025-01-28 23:10:30.269039,,,0.66
3375,2025-01-19 14:41:59.275420,bounce_visitor,UK,web,partner,free,0,False,2025-01-26 12:57:51.272217,2025-02-18 18:08:49.594921889,30.14363795719776,0.74
3376,2025-01-07 21:51:14.279090,casual_explorer,AU,android,google_ads,free,0,False,2025-01-08 21:54:30.069978,2025-02-09 03:37:20.570315471,32.24035059288737,0.78
3377,2025-01-22 12:34:46.514037,bounce_visitor,FR,tablet,partner,free,0,False,2025-01-24 11:19:03.964239,2025-01-26 21:31:11.380992804,4.372510034210746,0.6
3378,2025-01-09 14:41:41.142833,casual_explorer,AU,android,google_ads,free,0,False,2025-01-10 21:12:39.776731,2025-02-10 09:41:07.551715198,31.79127788058096,0.99
3379,2025-01-16 04:15:24.893257,engaged_free,FR,desktop,partner,free,0,False,2025-01-18 02:05:19.902401,2025-02-02 09:03:49.444404416,17.200284156798794,0.8
3380,2025-02-04 13:16:45.564810,power_user,SE,tablet,partner,enterprise,299,True,2025-02-09 09:28:07.366767,,,0.8
3381,2025-01-08 09:58:28.031114,casual_explorer,UK,ios,partner,free,0,True,2025-01-09 10:03:28.363076,,,0.78
3382,2025-01-05 12:48:16.484327,bounce_visitor,CA,mobile_web,organic,free,0,False,2025-01-10 12:49:55.410458,2025-02-04 01:56:55.944500120,29.5476789371889,0.67
3383,2025-01-28 13:10:43.921427,engaged_free,JP,web,organic,free,0,True,2025-01-29 04:30:08.352510,,,0.85
3384,2025-01-08 04:28:37.049925,power_user,DE,ios,direct,pro,99,True,2025-01-09 16:14:15.332670,,,0.78
3385,2025-01-04 01:39:15.266909,enterprise_evaluator,SE,desktop,linkedin,business,199,True,2025-01-04 06:24:04.632871,,,0.95
3386,2025-01-01 14:44:47.635811,casual_explorer,UK,desktop,referral,free,0,True,2025-01-02 12:28:12.440017,,,0.87
3387,2025-01-26 04:24:00.623435,bounce_visitor,US,tablet,linkedin,free,0,False,2025-01-27 09:48:20.726634,2025-01-30 18:55:42.785518054,4.605349098183489,0.78
3388,2025-02-21 19:46:41.761726,engaged_free,IE,desktop,google_ads,starter,49,True,2025-02-22 06:19:17.653576,,,0.84
3389,2025-01-03 02:29:26.966348,bounce_visitor,US,tablet,direct,free,0,False,2025-01-04 10:58:10.148035,2025-01-10 05:47:16.888254879,7.13738335540371,0.94
3390,2025-01-05 03:41:27.964216,engaged_free,JP,ios,linkedin,free,0,True,2025-01-05 11:17:46.394290,,,0.68
3391,2025-01-26 07:25:53.158927,casual_explorer,DE,tablet,partner,basic,29,False,2025-01-26 14:01:02.270645,2025-02-09 03:49:56.114865702,13.850034212253501,0.69
3392,2025-01-17 23:18:41.902719,bounce_visitor,UK,web,organic,free,0,False,2025-01-18 03:22:34.765861,2025-02-08 00:05:09.472131768,21.03226353487001,0.96
3393,2025-02-15 02:59:17.197694,bounce_visitor,CA,tablet,linkedin,free,0,False,2025-02-17 04:36:01.777698,2025-04-16 22:19:47.012111484,60.805900629832045,0.83
3394,2025-01-01 08:37:04.463616,casual_explorer,SE,tablet,direct,free,0,False,2025-01-01 09:38:03.465940,2025-01-02 10:07:10.765895355,1.0625729430481043,0.62
3395,2025-01-15 06:42:17.367476,bounce_visitor,CA,android,google_ads,free,0,False,2025-01-16 19:07:27.192845,2025-01-26 23:35:25.392203436,11.703565101011986,0.81
3396,2025-01-05 23:29:53.524228,power_user,NL,web,organic,enterprise,299,True,2025-01-17 01:55:50.354968,,,0.72
3397,2025-01-14 20:37:26.590677,support_heavy,IE,web,organic,basic,29,False,2025-01-18 01:19:47.216505,2025-01-26 18:31:20.094623724,11.912424814198188,0.64
3398,2025-01-05 18:56:07.753566,bounce_visitor,UK,android,linkedin,free,0,False,2025-01-06 11:00:36.145809,2025-02-10 05:53:39.450975188,35.45661686816191,0.77
3399,2025-01-29 16:01:36.051896,casual_explorer,AU,mobile_web,google_ads,free,0,True,2025-01-30 07:27:35.956595,,,0.98
3400,2025-02-22 20:07:35.492885,bounce_visitor,US,android,referral,free,0,False,2025-02-22 20:52:56.594427,2025-02-26 20:59:51.188095133,4.036292768635792,0.67
3401,2025-01-17 08:10:46.634530,enterprise_evaluator,JP,tablet,partner,business,199,False,2025-01-20 04:59:01.026062,2025-01-19 22:38:18.100560088,2.602447523496382,0.95
3402,2025-01-26 09:13:42.230136,bounce_visitor,SE,mobile_web,referral,free,0,False,2025-01-28 14:22:50.531156,2025-02-05 06:19:56.068809029,9.879326836493444,0.92
3403,2025-01-01 22:50:43.000015,bounce_visitor,AU,tablet,direct,free,0,False,2025-01-04 11:04:20.104228,2025-01-21 08:58:32.783142249,19.4221039713802,0.87
3404,2025-01-15 20:46:28.726612,enterprise_evaluator,CA,android,referral,enterprise,299,True,2025-01-18 02:43:51.454075,,,0.72
3405,2025-01-21 15:35:42.887010,support_heavy,AU,tablet,referral,free,0,False,2025-01-24 02:22:33.281803,2025-03-16 06:02:37.001173932,53.60201521023073,0.76
3406,2025-01-22 14:59:26.492724,engaged_free,AU,web,linkedin,starter,49,False,2025-01-25 16:18:54.194780,2025-02-04 08:19:48.874833144,12.722481274411388,0.9
3407,2025-02-12 10:39:45.262391,engaged_free,SE,mobile_web,google_ads,starter,49,True,2025-02-13 04:06:50.953012,,,0.78
3408,2025-03-03 00:50:01.809230,casual_explorer,NL,android,direct,basic,29,True,2025-03-05 20:45:55.644106,,,0.69
3409,2025-01-04 05:54:29.147640,bounce_visitor,DE,web,google_ads,free,0,False,2025-01-04 21:13:45.158389,2025-01-23 15:19:11.640024702,19.392158476674783,0.76
3410,2025-01-02 03:16:54.855000,bounce_visitor,US,desktop,referral,free,0,False,2025-01-02 08:30:00.826501,2025-01-07 00:44:28.483039591,4.894139213421218,0.82
3411,2025-01-28 19:40:05.419939,bounce_visitor,JP,ios,partner,free,0,False,2025-01-30 08:05:53.020087,2025-02-14 17:52:01.824227841,16.924958382972733,0.83
3412,2025-03-19 01:36:22.677525,enterprise_evaluator,AU,desktop,organic,enterprise,299,False,2025-03-19 19:23:37.181693,2025-03-23 05:38:30.103951891,4.1681415095704875,0.93
3413,2025-01-05 22:21:13.955786,bounce_visitor,IE,android,google_ads,free,0,False,2025-01-08 15:35:04.919122,2025-01-16 04:42:59.352777379,10.265108761474329,0.8
3414,2025-01-21 12:14:44.141199,support_heavy,IE,tablet,direct,basic,29,True,2025-01-22 15:47:01.949865,,,0.78
3415,2025-01-12 21:33:15.219134,support_heavy,DE,web,partner,basic,29,False,2025-01-18 01:07:56.029549,2025-01-13 14:43:12.864769512,0.7152505281888482,0.94
3416,2025-01-15 09:28:44.004204,casual_explorer,NL,android,referral,basic,29,False,2025-01-16 22:59:30.623380,2025-01-21 06:10:51.237958524,5.862583724010742,0.86
3417,2025-01-06 19:47:27.804388,casual_explorer,DE,android,linkedin,free,0,False,2025-01-07 08:37:38.753817,2025-01-29 15:48:29.664389213,22.83404930556965,0.9
3418,2025-01-09 17:02:40.016224,casual_explorer,NL,ios,linkedin,free,0,True,2025-01-10 18:19:15.463244,,,0.69
3419,2025-01-11 07:22:53.639928,enterprise_evaluator,CA,ios,partner,business,199,True,2025-01-11 19:17:32.667093,,,0.8
3420,2025-02-05 06:31:29.795489,power_user,UK,ios,google_ads,enterprise,299,True,2025-02-07 03:42:02.989840,,,0.83
3421,2025-01-05 21:15:41.655594,enterprise_evaluator,US,mobile_web,partner,business,199,False,2025-01-09 09:41:57.103125,2025-01-06 22:32:56.216627236,1.053640752699507,1.0
3422,2025-01-04 10:22:56.238871,bounce_visitor,UK,mobile_web,linkedin,free,0,False,2025-01-07 08:27:50.076140,2025-01-10 04:26:22.480904939,5.752387060578016,0.87
3423,2025-01-08 14:14:26.682898,bounce_visitor,US,ios,direct,free,0,False,2025-01-09 07:18:35.761311,2025-01-11 09:37:20.964192955,2.8075727001730897,0.85
3424,2025-01-08 14:58:49.942421,bounce_visitor,SE,desktop,direct,free,0,False,2025-01-08 17:46:28.579675,2025-01-23 10:27:29.016292792,14.811563354997583,0.84
3425,2025-01-04 21:35:22.815802,engaged_free,AU,android,google_ads,free,0,True,2025-01-08 06:59:35.535758,,,0.99
3426,2025-01-07 14:31:50.130359,enterprise_evaluator,JP,desktop,linkedin,business,199,True,2025-01-07 21:26:27.447316,,,0.73
3427,2025-01-10 02:26:02.457782,engaged_free,IE,web,linkedin,starter,49,True,2025-01-10 23:56:19.606648,,,0.89
3428,2025-01-11 15:32:32.299395,bounce_visitor,IE,desktop,organic,free,0,False,2025-01-12 22:12:52.673673,2025-02-01 01:45:13.286593895,20.4254743888761,0.81
3429,2025-01-20 18:30:20.853405,support_heavy,DE,ios,organic,basic,29,True,2025-01-21 12:26:54.047175,,,0.65
3430,2025-03-04 07:41:05.465719,casual_explorer,DE,mobile_web,linkedin,basic,29,False,2025-03-06 14:49:13.447606,2025-03-06 01:36:11.554918651,1.7465982546255865,0.94
